No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,Time 2,Time 1,Delay 2,Delay 1,Jitter
8341,24.31020119,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983170321 Ack=1 Win=42496 Len=752 TSval=316243434 TSecr=2680713208",,,,,,,,,,,,,24.31025191,24.31020119,9.88E-05,5.07E-05,4.80E-05
8342,24.31025191,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983171073 Win=8387584 Len=0 TSval=2680713208 TSecr=316243434,,,,,,,,,,,,,24.31035069,24.31025191,0.000169366,9.88E-05,7.06E-05
8343,24.31035069,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983171073 Ack=1 Win=42496 Len=65160 TSval=316243434 TSecr=2680713208",,,,,,,,,,,,,24.31052005,24.31035069,2.06E-05,0.000169366,-0.000148789
8344,24.31052005,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983236233 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713208",,,,,,,,,,,,,24.31054063,24.31052005,4.27E-05,2.06E-05,2.21E-05
8345,24.31054063,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983236233 Win=8387584 Len=0 TSval=2680713209 TSecr=316243434,,,,,,,,,,,,,24.31058333,24.31054063,2.14E-06,4.27E-05,-4.06E-05
8346,24.31058333,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983301393 Ack=1 Win=42496 Len=752 TSval=316243435 TSecr=2680713208",,,,,,,,,,,,,24.31058547,24.31058333,1.29E-05,2.14E-06,1.08E-05
8347,24.31058547,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983301393 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31059839,24.31058547,3.76E-05,1.29E-05,2.46E-05
8348,24.31059839,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983302145 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31063594,24.31059839,0.000132746,3.76E-05,9.52E-05
8349,24.31063594,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983302145 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31076868,24.31063594,2.40E-05,0.000132746,-0.000108727
8350,24.31076868,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983367305 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.3107927,24.31076868,3.05E-05,2.40E-05,6.49E-06
8351,24.3107927,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983367305 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31082322,24.3107927,7.84E-06,3.05E-05,-2.27E-05
8352,24.31082322,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983432465 Ack=1 Win=42496 Len=752 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31083106,24.31082322,1.31E-05,7.84E-06,5.30E-06
8353,24.31083106,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983432465 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.3108442,24.31083106,3.24E-05,1.31E-05,1.93E-05
8354,24.3108442,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983433217 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31087664,24.3108442,0.000139363,3.24E-05,0.000106921
8355,24.31087664,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983433217 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31101601,24.31087664,6.31E-05,0.000139363,-7.63E-05
8356,24.31101601,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983498377 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31107909,24.31101601,6.17E-05,6.31E-05,-1.35E-06
8357,24.31107909,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983563537 Ack=1 Win=42496 Len=752 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31114083,24.31107909,0.000103092,6.17E-05,4.14E-05
8358,24.31114083,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983564289 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31124392,24.31114083,8.32E-05,0.000103092,-1.99E-05
8359,24.31124392,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983564289 Win=8355840 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31132709,24.31124392,2.89E-05,8.32E-05,-5.43E-05
8360,24.31132709,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983629449 Win=8387584 Len=0 TSval=2680713209 TSecr=316243435,,,,,,,,,,,,,24.31135599,24.31132709,0.000140036,2.89E-05,0.000111132
8361,24.31135599,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983629449 Ack=1 Win=42496 Len=65160 TSval=316243435 TSecr=2680713209",,,,,,,,,,,,,24.31149603,24.31135599,1.09E-05,0.000140036,-0.000129105
8362,24.31149603,192.168.1.1,192.168.1.2,TCP,818,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983694609 Ack=1 Win=42496 Len=752 TSval=316243436 TSecr=2680713209",,,,,,,,,,,,,24.31150696,24.31149603,2.11E-05,1.09E-05,1.02E-05
8363,24.31150696,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983694609 Win=8387584 Len=0 TSval=2680713210 TSecr=316243435,,,,,,,,,,,,,24.31152805,24.31150696,3.46E-05,2.11E-05,1.35E-05
8364,24.31152805,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983695361 Win=8387584 Len=0 TSval=2680713210 TSecr=316243436,,,,,,,,,,,,,24.31156262,24.31152805,0.000625104,3.46E-05,0.000590537
8365,24.31156262,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983695361 Ack=1 Win=42496 Len=65160 TSval=316243436 TSecr=2680713210",,,,,,,,,,,,,24.31218772,24.31156262,8.85E-06,0.000625104,-0.000616259
8366,24.31218772,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Retransmission] 54384  >  5001 [PSH, ACK] Seq=983760521 Ack=1 Win=42496 Len=65160 TSval=316243436 TSecr=2680713210",,,,,,,,,,,,,24.31219657,24.31218772,5.95E-05,8.85E-06,5.06E-05
8367,24.31219657,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983760521 Win=8387584 Len=0 TSval=2680713210 TSecr=316243436,,,,,,,,,,,,,24.31225605,24.31219657,2.69E-06,5.95E-05,-5.68E-05
8368,24.31225605,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=983825681 Win=8387584 Len=0 TSval=2680713210 TSecr=316243436,,,,,,,,,,,,,24.31225874,24.31225605,0.00016878,2.69E-06,0.000166088
8369,24.31225874,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=983825681 Ack=1 Win=42496 Len=752 TSval=316243436 TSecr=2680713210",,,,,,,,,,,,,24.31242752,24.31225874,0.000105968,0.00016878,-6.28E-05
8370,24.31242752,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=983826433 Ack=1 Win=42496 Len=65160 TSval=316243437 TSecr=2680713210",,,,,,,,,,,,,24.31253349,24.31242752,0.000100239,0.000105968,-5.73E-06
8371,24.31253349,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=983891593 Ack=1 Win=42496 Len=65160 TSval=316243437 TSecr=2680713210",,,,,,,,,,,,,24.31263373,24.31253349,0.00146673,0.000100239,0.001366491
8372,24.31263373,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=983956753 Ack=1 Win=42496 Len=65160 TSval=316243437 TSecr=2680713210",,,,,,,,,,,,,24.31410046,24.31263373,6.70E-05,0.00146673,-0.001399688
8373,24.31410046,192.168.1.1,192.168.1.2,TCP,65226,"[TCP Previous segment not captured] 54384  >  5001 [PSH, ACK] Seq=984874785 Ack=1 Win=42496 Len=65160 TSval=316243438 TSecr=2680713210",,,,,,,,,,,,,24.3141675,24.31410046,7.33E-05,6.70E-05,6.25E-06
8374,24.3141675,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=984939945 Ack=1 Win=42496 Len=65160 TSval=316243438 TSecr=2680713210",,,,,,,,,,,,,24.31424079,24.3141675,0.000240711,7.33E-05,0.000167415
8375,24.31424079,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985005105 Ack=1 Win=42496 Len=65160 TSval=316243438 TSecr=2680713210",,,,,,,,,,,,,24.31448151,24.31424079,7.43E-06,0.000240711,-0.000233279
8376,24.31448151,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985070265 Ack=1 Win=42496 Len=65160 TSval=316243439 TSecr=2680713210",,,,,,,,,,,,,24.31448894,24.31448151,8.45E-05,7.43E-06,7.71E-05
8377,24.31448894,192.168.1.2,192.168.1.1,TCP,66,[TCP ACKed unseen segment] 5001  >  54384 [ACK] Seq=1 Ack=985070265 Win=7818752 Len=0 TSval=2680713213 TSecr=316243436,,,,,,,,,,,,,24.31457349,24.31448894,0.008050287,8.45E-05,0.007965738
8378,24.31457349,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985135425 Win=7852032 Len=0 TSval=2680713213 TSecr=316243439,,,,,,,,,,,,,24.32262377,24.31457349,2.39E-05,0.008050287,-0.008026377
8379,24.32262377,192.168.1.1,192.168.1.2,TCP,1514,54384  >  5001 [ACK] Seq=985135425 Ack=1 Win=42496 Len=1448 TSval=316243447 TSecr=2680713210,,,,,,,,,,,,,24.32264768,24.32262377,9.72E-05,2.39E-05,7.33E-05
8380,24.32264768,192.168.1.1,192.168.1.2,TCP,1514,[TCP Retransmission] 54384  >  5001 [ACK] Seq=985135425 Ack=1 Win=42496 Len=1448 TSval=316243447 TSecr=2680713210,,,,,,,,,,,,,24.32274493,24.32264768,1.09E-05,9.72E-05,-8.63E-05
8381,24.32274493,192.168.1.1,192.168.1.2,TCP,346,"54384  >  5001 [PSH, ACK] Seq=985136873 Ack=1 Win=42496 Len=280 TSval=316243447 TSecr=2680713213",,,,,,,,,,,,,24.32275584,24.32274493,0.000186481,1.09E-05,0.000175571
8382,24.32275584,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985137153 Win=8386560 Len=0 TSval=2680713221 TSecr=316243447,,,,,,,,,,,,,24.32294232,24.32275584,0.000289645,0.000186481,0.000103164
8383,24.32294232,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985137153 Ack=1 Win=42496 Len=65160 TSval=316243447 TSecr=2680713221",,,,,,,,,,,,,24.32323197,24.32294232,0.000574331,0.000289645,0.000284686
8384,24.32323197,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985202313 Ack=1 Win=42496 Len=65160 TSval=316243447 TSecr=2680713221",,,,,,,,,,,,,24.3238063,24.32323197,0.006695177,0.000574331,0.006120846
8385,24.3238063,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985267473 Win=8323072 Len=0 TSval=2680713222 TSecr=316243447,,,,,,,,,,,,,24.33050148,24.3238063,0.000115296,0.006695177,-0.006579881
8386,24.33050148,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=985267473 Ack=1 Win=42496 Len=752 TSval=316243455 TSecr=2680713221",,,,,,,,,,,,,24.33061677,24.33050148,4.73E-05,0.000115296,-6.80E-05
8387,24.33061677,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985268225 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.33066404,24.33061677,0.00011587,4.73E-05,6.86E-05
8388,24.33066404,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985268225 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713222",,,,,,,,,,,,,24.33077991,24.33066404,4.25E-05,0.00011587,-7.34E-05
8389,24.33077991,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985333385 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.3308224,24.33077991,8.12E-05,4.25E-05,3.87E-05
8390,24.3308224,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985333385 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713222",,,,,,,,,,,,,24.33090357,24.3308224,4.09E-06,8.12E-05,-7.71E-05
8391,24.33090357,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985398545 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.33090767,24.33090357,2.03E-05,4.09E-06,1.62E-05
8392,24.33090767,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=985398545 Ack=1 Win=42496 Len=752 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.33092797,24.33090767,4.32E-05,2.03E-05,2.29E-05
8393,24.33092797,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985399297 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.33097115,24.33092797,0.00011349,4.32E-05,7.03E-05
8394,24.33097115,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985399297 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.33108464,24.33097115,1.99E-05,0.00011349,-9.36E-05
8395,24.33108464,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985464457 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.3311045,24.33108464,8.70E-05,1.99E-05,6.71E-05
8396,24.3311045,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985464457 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.3311915,24.3311045,6.41E-05,8.70E-05,-2.29E-05
8397,24.3311915,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=985529617 Ack=1 Win=42496 Len=752 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.33125563,24.3311915,6.11E-06,6.41E-05,-5.80E-05
8398,24.33125563,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985529617 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.33126174,24.33125563,1.84E-05,6.11E-06,1.23E-05
8399,24.33126174,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985530369 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.33128017,24.33126174,9.82E-05,1.84E-05,7.98E-05
8400,24.33128017,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985530369 Win=8387584 Len=0 TSval=2680713229 TSecr=316243455,,,,,,,,,,,,,24.3313784,24.33128017,5.27E-05,9.82E-05,-4.55E-05
8401,24.3313784,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985595529 Ack=1 Win=42496 Len=65160 TSval=316243455 TSecr=2680713229",,,,,,,,,,,,,24.33143111,24.3313784,3.71E-05,5.27E-05,-1.56E-05
8402,24.33143111,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=985660689 Ack=1 Win=42496 Len=752 TSval=316243456 TSecr=2680713229",,,,,,,,,,,,,24.33146826,24.33143111,1.70E-05,3.71E-05,-2.02E-05
8403,24.33146826,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985660689 Win=8387584 Len=0 TSval=2680713230 TSecr=316243455,,,,,,,,,,,,,24.33148523,24.33146826,1.66E-05,1.70E-05,-3.43E-07
8404,24.33148523,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985661441 Win=8387584 Len=0 TSval=2680713230 TSecr=316243456,,,,,,,,,,,,,24.33150186,24.33148523,0.000630191,1.66E-05,0.000613561
8405,24.33150186,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985661441 Ack=1 Win=42496 Len=65160 TSval=316243456 TSecr=2680713229",,,,,,,,,,,,,24.33213205,24.33150186,3.46E-05,0.000630191,-0.000595563
8406,24.33213205,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985726601 Win=8387584 Len=0 TSval=2680713230 TSecr=316243456,,,,,,,,,,,,,24.33216668,24.33213205,4.13E-05,3.46E-05,6.71E-06
8407,24.33216668,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985726601 Ack=1 Win=42496 Len=65160 TSval=316243456 TSecr=2680713229",,,,,,,,,,,,,24.33220802,24.33216668,1.43E-05,4.13E-05,-2.71E-05
8408,24.33220802,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985791761 Win=8387584 Len=0 TSval=2680713230 TSecr=316243456,,,,,,,,,,,,,24.3322223,24.33220802,0.000244814,1.43E-05,0.000230528
8409,24.3322223,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=985791761 Ack=1 Win=42496 Len=752 TSval=316243456 TSecr=2680713230",,,,,,,,,,,,,24.33246712,24.3322223,8.47E-05,0.000244814,-0.000160093
8410,24.33246712,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985792513 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713230",,,,,,,,,,,,,24.33255184,24.33246712,3.51E-05,8.47E-05,-4.96E-05
8411,24.33255184,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985857673 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713230",,,,,,,,,,,,,24.33258695,24.33255184,5.14E-05,3.51E-05,1.62E-05
8412,24.33258695,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985857673 Win=8355840 Len=0 TSval=2680713231 TSecr=316243456,,,,,,,,,,,,,24.33263832,24.33258695,-2.68E-07,5.14E-05,-5.16E-05
8413,24.33263832,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985922833 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713230",,,,,,,,,,,,,24.33263805,24.33263832,0.000322927,-2.68E-07,0.000323195
8414,24.33263805,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=985922833 Win=8387584 Len=0 TSval=2680713231 TSecr=316243457,,,,,,,,,,,,,24.33296098,24.33263805,5.96E-05,0.000322927,-0.000263322
8415,24.33296098,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=985987993 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713230",,,,,,,,,,,,,24.33302058,24.33296098,2.84E-05,5.96E-05,-3.12E-05
8416,24.33302058,192.168.1.1,192.168.1.2,TCP,1514,54384  >  5001 [ACK] Seq=986053153 Ack=1 Win=42496 Len=1448 TSval=316243457 TSecr=2680713230,,,,,,,,,,,,,24.33304898,24.33302058,8.54E-05,2.84E-05,5.70E-05
8417,24.33304898,192.168.1.1,192.168.1.2,TCP,122,"54384  >  5001 [PSH, ACK] Seq=986054601 Ack=1 Win=42496 Len=56 TSval=316243457 TSecr=2680713231",,,,,,,,,,,,,24.33313436,24.33304898,8.80E-05,8.54E-05,2.58E-06
8418,24.33313436,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=986054657 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713231",,,,,,,,,,,,,24.33322232,24.33313436,0.008793685,8.80E-05,0.008705726
8419,24.33322232,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=986119817 Ack=1 Win=42496 Len=65160 TSval=316243457 TSecr=2680713231",,,,,,,,,,,,,24.342016,24.33322232,0.000105142,0.008793685,-0.008688543
8420,24.342016,192.168.1.1,192.168.1.2,TCP,1514,[TCP Previous segment not captured] 54384  >  5001 [ACK] Seq=986839473 Ack=1 Win=42496 Len=1448 TSval=316243466 TSecr=2680713231,,,,,,,,,,,,,24.34212114,24.342016,1.67E-05,0.000105142,-8.85E-05
8421,24.34212114,192.168.1.1,192.168.1.2,TCP,234,"54384  >  5001 [PSH, ACK] Seq=986840921 Ack=1 Win=42496 Len=168 TSval=316243466 TSecr=2680713233",,,,,,,,,,,,,24.3421378,24.34212114,6.89E-05,1.67E-05,5.23E-05
8422,24.3421378,192.168.1.2,192.168.1.1,TCP,66,[TCP ACKed unseen segment] 5001  >  54384 [ACK] Seq=1 Ack=986841089 Win=8386560 Len=0 TSval=2680713240 TSecr=316243466,,,,,,,,,,,,,24.34220671,24.3421378,7.68E-05,6.89E-05,7.86E-06
8423,24.34220671,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=986841089 Ack=1 Win=42496 Len=65160 TSval=316243466 TSecr=2680713240",,,,,,,,,,,,,24.3422835,24.34220671,0.004456199,7.68E-05,0.004379418
8424,24.3422835,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=986906249 Ack=1 Win=42496 Len=65160 TSval=316243466 TSecr=2680713240",,,,,,,,,,,,,24.34673969,24.3422835,6.60E-05,0.004456199,-0.00439016
8425,24.34673969,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=986971409 Win=8323072 Len=0 TSval=2680713245 TSecr=316243466,,,,,,,,,,,,,24.34680573,24.34673969,8.24E-05,6.60E-05,1.63E-05
8426,24.34680573,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=986971409 Ack=1 Win=42496 Len=752 TSval=316243471 TSecr=2680713240",,,,,,,,,,,,,24.3468881,24.34680573,0.000122123,8.24E-05,3.98E-05
8427,24.3468881,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=986972161 Ack=1 Win=42496 Len=65160 TSval=316243471 TSecr=2680713245",,,,,,,,,,,,,24.34701023,24.3468881,3.97E-05,0.000122123,-8.25E-05
8428,24.34701023,192.168.1.2,192.168.1.1,TCP,66,5001  >  54384 [ACK] Seq=1 Ack=987037321 Win=8354816 Len=0 TSval=2680713245 TSecr=316243471,,,,,,,,,,,,,24.3470499,24.34701023,5.65E-05,3.97E-05,1.68E-05
8429,24.3470499,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987037321 Ack=1 Win=42496 Len=65160 TSval=316243471 TSecr=2680713245",,,,,,,,,,,,,24.34710639,24.3470499,5.37E-05,5.65E-05,-2.80E-06
8430,24.34710639,192.168.1.1,192.168.1.2,TCP,818,"54384  >  5001 [PSH, ACK] Seq=987102481 Ack=1 Win=42496 Len=752 TSval=316243471 TSecr=2680713245",,,,,,,,,,,,,24.34716008,24.34710639,8.34E-05,5.37E-05,2.97E-05
8431,24.34716008,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987103233 Ack=1 Win=42496 Len=65160 TSval=316243471 TSecr=2680713245",,,,,,,,,,,,,24.34724344,24.34716008,0.000191587,8.34E-05,0.000108219
8432,24.34724344,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987168393 Ack=1 Win=42496 Len=65160 TSval=316243471 TSecr=2680713245",,,,,,,,,,,,,24.34743503,24.34724344,9.68E-05,0.000191587,-9.48E-05
8433,24.34743503,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987233553 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.34753182,24.34743503,4.99E-05,9.68E-05,-4.69E-05
8434,24.34753182,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987298713 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.3475817,24.34753182,5.18E-05,4.99E-05,1.94E-06
8435,24.3475817,192.168.1.1,192.168.1.2,TCP,1514,54384  >  5001 [ACK] Seq=987363873 Ack=1 Win=42496 Len=1448 TSval=316243472 TSecr=2680713245,,,,,,,,,,,,,24.34763353,24.3475817,8.48E-05,5.18E-05,3.30E-05
8436,24.34763353,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987365321 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.34771837,24.34763353,0.0001012,8.48E-05,1.64E-05
8437,24.34771837,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987430481 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.34781957,24.34771837,0.000226939,0.0001012,0.000125739
8438,24.34781957,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987495641 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.34804651,24.34781957,7.92E-05,0.000226939,-0.000147788
8439,24.34804651,192.168.1.1,192.168.1.2,TCP,65226,"54384  >  5001 [PSH, ACK] Seq=987560801 Ack=1 Win=42496 Len=65160 TSval=316243472 TSecr=2680713245",,,,,,,,,,,,,24.34812566,24.34804651,5.92E-05,7.92E-05,-2.00E-05
8440,24.34812566,192.168.1.1,192.168.1.2,TCP,1514,54384  >  5001 [ACK] Seq=987625961 Ack=1 Win=42496 Len=1448 TSval=316243472 TSecr=2680713245,,,,,,,,,,,,,24.34818482,24.34812566,8.09E-05,5.92E-05,2.17E-05
